gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,charge_ratio,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_60+
1,0,0,0,-0.42473729867442017,1,Month-to-month,0,Mailed check,-0.324537678402981,-0.45833787753003363,-0.39759641513968186,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,0,-0.547575494187836,0,Month-to-month,1,Credit card (automatic),-1.015874115795427,-0.7572870387415924,-0.3407442696315662,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,0,1,1,0.4760761350906296,1,Month-to-month,0,Mailed check,-1.5044628479910496,-0.6674696206320251,-0.46720218642853906,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,0,0,0,-0.9160900807280837,0,Month-to-month,0,Electronic check,-0.9676799891502803,-0.8401392951809202,-0.2219955657913214,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,0,-0.5885215593589747,1,Month-to-month,1,Electronic check,0.20725958112966936,-0.46072593295983016,-0.3495722644449955,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,1,0,-0.09716877730531116,1,Two year,0,Mailed check,-1.5227433787874844,-0.7305761965268319,-0.44967634640340254,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,0,0,0,-0.2609530379898657,0,Month-to-month,0,Electronic check,-0.9676799891502803,-0.5603388006564332,-0.430855119960242,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0,0,1,0,1.0493210474865704,1,Two year,1,Bank transfer (automatic),1.4819111375719916,1.7047981093785742,-0.494083885942018,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False
1,0,0,0,-1.2846046672683313,0,Month-to-month,0,Mailed check,-1.1687658279110638,-0.9993872137493853,3.013203742672107,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-0.9570361458992224,1,Month-to-month,0,Mailed check,0.04605853683383484,-0.7380941488058208,-0.16619113780942066,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0,0,0,0,0.7217525261174614,1,One year,1,Credit card (automatic),0.5861651285466831,0.8356122678057071,-0.486967738644632,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
1,0,0,0,0.5579682654329069,0,One year,1,Bank transfer (automatic),-1.1338666327542337,-0.3539046757251378,-0.483654565361877,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-1.202712536926054,1,Month-to-month,0,Mailed check,-0.6685440306631644,-0.9470489989130124,0.5490169450624938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-0.8751440155569451,1,Month-to-month,0,Electronic check,-0.4574869932861436,-0.7776297331435624,-0.20520351195755965,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,0.18945367889265924,1,Month-to-month,1,Mailed check,0.18233158458907636,0.11645379744736817,-0.4581234905726389,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,-0.42473729867442017,1,Month-to-month,1,Electronic check,-0.35445127425169254,-0.5027601308491181,-0.3863495652200264,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,0,1.4178356340268181,1,Two year,0,Credit card (automatic),-1.3050388756663056,-0.22318075256813064,-0.5069188113526466,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,0,0,-1.2846046672683313,1,Month-to-month,0,Mailed check,-1.484520450758575,-1.003588422375879,2.959293382050462,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,-0.547575494187836,1,Month-to-month,1,Mailed check,-0.2913003496821903,-0.5552973503046406,-0.35965073694986277,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,1,0,0,-0.9570361458992224,1,Month-to-month,1,Electronic check,0.3219283652163972,-0.7370549024613723,-0.11853951203276654,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,1.540673829540234,1,Two year,1,Bank transfer (automatic),1.1246098538234919,2.020706886466558,-0.5067213799163977,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
1,0,0,0,-1.2846046672683313,1,Month-to-month,1,Mailed check,-0.48906245557089484,-0.9903435593902485,3.061302312912181,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,0.2713458092349365,0,Month-to-month,0,Bank transfer (automatic),-0.7898602804940502,-0.30625412525095813,-0.46487224274115885,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,0,0,0,-1.2436586020971927,1,Month-to-month,0,Credit card (automatic),0.19396464964135338,-0.9502994076924578,1.2829140447376053,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,0.6808064609463228,1,Month-to-month,0,Mailed check,-0.7001194929479156,-0.08115778936829018,-0.48308605511829145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.0389282762414995,1,Month-to-month,0,Bank transfer (automatic),-0.01875425417170705,-0.8153079410359069,-0.028518542259679373,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
1,0,1,1,-1.2846046672683313,1,Month-to-month,1,Mailed check,-0.6319829690702946,-0.9922451590843459,3.05467502115245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,1.1721592429999863,1,Two year,1,Bank transfer (automatic),1.2027175763173499,1.6281592193815873,-0.49736992677799874,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1,0,0,0,-1.2846046672683313,1,Month-to-month,1,Electronic check,-0.7300330887966272,-0.9935497449209938,3.0493775235529634,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,0.3122918744060751,1,Month-to-month,1,Electronic check,0.8869629534698384,0.6120637456275367,-0.46784381209591797,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0,0,1,0,1.5816198947113727,1,Two year,1,Credit card (automatic),-1.3432618036952146,-0.2688633684751633,-0.5061927920942318,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,0,0,-0.3428451683321429,1,Month-to-month,1,Mailed check,0.8304594946444943,-0.055066072635328686,-0.4066566286074327,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,0,0,0,-0.7523058200435292,1,Month-to-month,0,Electronic check,-0.47909125695465754,-0.6740146614396154,-0.3167529266692318,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,1,1,0,1.1721592429999863,1,Month-to-month,1,Credit card (automatic),0.975041874579934,1.5946379968670368,-0.5008572333696729,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,1,0,0,0.4760761350906296,1,One year,0,Bank transfer (automatic),0.33189956383263436,0.4327163605249515,-0.4752959855276779,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
0,0,1,0,1.540673829540234,1,Two year,0,Bank transfer (automatic),-1.4978153822468916,-0.3944352831586279,-0.5075762355358563,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,0,0,-0.5885215593589747,1,Month-to-month,1,Electronic check,0.3086334337280813,-0.4173871492338941,-0.35651012352916595,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,1,-0.8341979503858065,1,Month-to-month,1,Credit card (automatic),0.2953385022397648,-0.6271601294420345,-0.24763534120352684,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,1.3768895688556795,1,One year,1,Bank transfer (automatic),1.4121127472583308,2.106079868081782,-0.5036462183118007,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,1,1.1721592429999863,1,Two year,0,Credit card (automatic),-1.4728873857062985,-0.4349880022164681,-0.5017882686976317,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,1,0,0.39418400474835236,1,Month-to-month,1,Credit card (automatic),0.6991720461973715,0.6368950997725501,-0.4748221231828838,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0,0,0,0,0.8855367868020159,1,One year,1,Bank transfer (automatic),0.9933224053763687,1.2524827216756418,-0.4915491611724402,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
1,0,0,0,-1.202712536926054,1,Month-to-month,1,Electronic check,-1.4828585843225357,-0.9853463322871561,0.6377486443220863,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,1,0,1.4997277643690954,1,One year,1,Credit card (automatic),-0.37273180504812753,0.6699077549270515,-0.507790899979487,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,-1.202712536926054,1,Month-to-month,1,Mailed check,-1.5044628479910496,-0.9880881737065519,0.7270729445810357,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,-1.0389282762414995,1,Month-to-month,1,Electronic check,0.33356143026867424,-0.7732074082735689,-0.04960886698785602,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,1.0083749823154318,1,Two year,0,Bank transfer (automatic),-1.4944916493748124,-0.519166956116794,-0.4940383654974798,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,1,0,0,-0.7523058200435292,1,Month-to-month,1,Electronic check,0.3352232967047137,-0.5540369877166924,-0.2931131006429352,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,-0.8751440155569451,0,One year,1,Electronic check,-0.7732416161336549,-0.804406910231373,-0.23406797362177773,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,0,0,0,-1.1617664717549154,1,One year,0,Mailed check,-1.5011391151189704,-0.9604265316447427,0.05259137721439076,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,0.435130069919491,1,One year,0,Mailed check,0.9800274738880522,0.7216047326572752,-0.4710183105088782,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1,0,0,0,1.213105308171125,1,One year,1,Credit card (automatic),0.3136190330361996,1.0651088169340184,-0.5014629741139802,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
0,0,0,0,-0.8341979503858065,1,Month-to-month,1,Electronic check,1.034869066277357,-0.542826394171259,-0.2263429223028704,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1,0,1,1,-0.8751440155569451,1,Month-to-month,1,Electronic check,-1.4762111185783773,-0.9016096108738295,-0.259903460098001,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,1,0,-0.547575494187836,1,Month-to-month,1,Mailed check,-0.16832223341526503,-0.5124229106900539,-0.364726461976939,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
1,0,0,0,0.4760761350906296,1,One year,1,Electronic check,1.368904219921303,0.9823007837433905,-0.47304867639995124,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0,1,1,1,-0.8751440155569451,1,Month-to-month,1,Credit card (automatic),0.439920882175204,-0.6300567522318803,-0.2267180431913975,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
